comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
10156090174713701_10156090657633701,91290503700_10156090174713701,10156090174713701_10156090181493701,"#1 I believe, awesome film",2017-12-14 16:07:56,3
10156090174713701_10156092474648701,91290503700_10156090174713701,10156090174713701_10156090181493701,top1,2017-12-15 08:05:31,0
10156090174713701_10156092873053701,91290503700_10156090174713701,10156090174713701_10156090181493701,"Definitely in my top 5!
In no particular order except for number 1...
1 Interstellar
2 Inception
3 Contact
4 Independence Day
5 The Fountain",2017-12-15 10:07:33,0
10156090174713701_10156101001698701,91290503700_10156090174713701,10156090174713701_10156090181493701,Have you seen at least 10 movies ?,2017-12-18 03:53:43,0
10156090174713701_10156090182998701,91290503700_10156090174713701,,JCarlos this one is on the list too....!,2017-12-14 12:40:27,0
10156090174713701_10156090202778701,91290503700_10156090174713701,,i like it because .. leonardo dicaprio is playing :P,2017-12-14 12:50:20,0
10156090174713701_10156090204908701,91290503700_10156090174713701,10156090174713701_10156090202778701,he is real player ..,2017-12-14 12:51:06,0
10156090174713701_10156090205248701,91290503700_10156090174713701,,I just watched it again a couple of nights ago.,2017-12-14 12:51:25,0
10156090174713701_10156090206608701,91290503700_10156090174713701,,Make it 3D!,2017-12-14 12:52:34,0
10156090174713701_10156090208968701,91290503700_10156090174713701,,Soumil time for revision 😂#inception,2017-12-14 12:53:35,0
10156090174713701_10156090233043701,91290503700_10156090174713701,,Inception in 4k Daniyal Ahmed :D,2017-12-14 12:58:55,0
10156090174713701_10156092388858701,91290503700_10156090174713701,10156090174713701_10156090233043701,Vr main bhi la do 😂,2017-12-15 07:28:11,0
10156090174713701_10156090248178701,91290503700_10156090174713701,,"Efrem Fessehaye.  You got this, right???",2017-12-14 13:03:33,1
10156090174713701_10156090264628701,91290503700_10156090174713701,,A dream within a dream,2017-12-14 13:12:40,1
10156090174713701_10156090264993701,91290503700_10156090174713701,,Very impressive Mr. Cobb,2017-12-14 13:12:52,2
10156090174713701_10156090265438701,91290503700_10156090174713701,,But in my dream you play by my rules.,2017-12-14 13:13:13,1
10156090174713701_10156090270168701,91290503700_10156090174713701,,Obiageriaku Oparah-Francis,2017-12-14 13:15:46,0
10156090174713701_10156090280248701,91290503700_10156090174713701,,Breathtaking.... Cant forget dat day whn i watched dis movie.. One of the best movie in my life..,2017-12-14 13:17:49,0
10156090174713701_10156090281693701,91290503700_10156090174713701,,"♪ ♫  Only trouble is....Gee Whiz ♪ ♫

;)",2017-12-14 13:18:34,0
10156090174713701_10156090283188701,91290503700_10156090174713701,,A DVD within a DVD,2017-12-14 13:19:30,0
10156090174713701_10156090303243701,91290503700_10156090174713701,,What we want is a second part,2017-12-14 13:28:21,0
10156090174713701_10156090602228701,91290503700_10156090174713701,10156090174713701_10156090303243701,As an analogon to the layered conciousness in the dreams: you already saw the sequel (which is this film). Now you want the reality around/before/after it... ^^,2017-12-14 15:39:03,0
10156090174713701_10156090340703701,91290503700_10156090174713701,,"Could have been fantastic movie, but power is never used for good by liberals.",2017-12-14 13:43:56,1
10156090174713701_10156090386998701,91290503700_10156090174713701,10156090174713701_10156090340703701,What,2017-12-14 14:02:38,10
10156090174713701_10156090406298701,91290503700_10156090174713701,10156090174713701_10156090340703701,Imagine if Nolan created dreams of ingenuity and achievement rather than crime and death.,2017-12-14 14:07:47,0
10156090174713701_10156090424473701,91290503700_10156090174713701,10156090174713701_10156090340703701,"Again, what",2017-12-14 14:15:06,8
10156090174713701_10156090442623701,91290503700_10156090174713701,10156090174713701_10156090340703701,Ask yourself that question. Liberals are libtards. What is wrong with great dreams?,2017-12-14 14:23:04,0
10156090174713701_10156090474933701,91290503700_10156090174713701,10156090174713701_10156090340703701,"I'm gonna have to step in here and say, what?",2017-12-14 14:37:47,5
10156090174713701_10156090477028701,91290503700_10156090174713701,10156090174713701_10156090340703701,Watch Adjustment Bureau.,2017-12-14 14:38:25,0
10156090174713701_10156090507288701,91290503700_10156090174713701,10156090174713701_10156090340703701,What?,2017-12-14 14:52:53,4
10156090174713701_10156090521028701,91290503700_10156090174713701,10156090174713701_10156090340703701,"You are right. While watching Inception it is easy to go asleep and dream. When you wake up, the movie will be over.",2017-12-14 14:58:59,0
10156090174713701_10156090539608701,91290503700_10156090174713701,10156090174713701_10156090340703701,What?,2017-12-14 15:08:51,3
10156090174713701_10156090561338701,91290503700_10156090174713701,10156090174713701_10156090340703701,I think people are surprised you suddenly turned this into something political. Its like Godwins law. Instead of Nazis there should be something where its inevitable someone will bring partisan politics into any conversation.,2017-12-14 15:20:08,0
10156090174713701_10156090568248701,91290503700_10156090174713701,10156090174713701_10156090340703701,What?,2017-12-14 15:23:23,2
10156090174713701_10156090834218701,91290503700_10156090174713701,10156090174713701_10156090340703701,[[ANIMATED_IMAGE_SHARE]],2017-12-14 17:26:41,2
10156090174713701_10156091063898701,91290503700_10156090174713701,10156090174713701_10156090340703701,Fine.  Which ideals are in the movie which liberals support?,2017-12-14 19:02:11,0
10156090174713701_10156091277173701,91290503700_10156090174713701,10156090174713701_10156090340703701,why does it have to be political? Lol,2017-12-14 21:02:56,0
10156090174713701_10156091284148701,91290503700_10156090174713701,10156090174713701_10156090340703701,"Hollywood made itself political.  Celebrities should never have started promising to leave America, but still staying.  Now, the problem will haunt Hollywood for decades.",2017-12-14 21:08:37,0
10156090174713701_10156091506463701,91290503700_10156090174713701,10156090174713701_10156090340703701,If Liberals are libtards does that make Republicans retards?,2017-12-14 23:28:10,1
10156090174713701_10156091519153701,91290503700_10156090174713701,10156090174713701_10156090340703701,Don't sleep. I'll be in your dreams repairing.,2017-12-14 23:37:34,0
10156090174713701_10156095795948701,91290503700_10156090174713701,10156090174713701_10156090340703701,I've found the village idiot! I repeat...I've found the village idiot!,2017-12-16 08:30:58,0
10156090174713701_10156096699233701,91290503700_10156090174713701,10156090174713701_10156090340703701,"Proof, I've entered your subconscience.",2017-12-16 13:50:00,0
10156090174713701_10156090353738701,91290503700_10156090174713701,,Second only to Interstellar. Nolan's masterpiece.,2017-12-14 13:50:28,6
10156090174713701_10156090848608701,91290503700_10156090174713701,10156090174713701_10156090353738701,Dark Knight beats out Interstellar. Masterfully done.,2017-12-14 17:30:32,0
10156090174713701_10156090961513701,91290503700_10156090174713701,10156090174713701_10156090353738701,"Heath Ledger was the star of that movie. The movie is great, but it can't even be compared to Inception, let alone Interstellar.",2017-12-14 18:10:53,3
10156090174713701_10156091020003701,91290503700_10156090174713701,10156090174713701_10156090353738701,Dunkirk is Nolan's finest,2017-12-14 18:45:24,0
10156090174713701_10156091969048701,91290503700_10156090174713701,10156090174713701_10156090353738701,Interstellar is garbage. I hated that movie.,2017-12-15 03:30:14,0
10156090174713701_10156093882273701,91290503700_10156090174713701,10156090174713701_10156090353738701,"Douglas Kiplinger I really love it. Taste for everything is based on what we lived. So, the movie is not for you, but garbage is a little too much. Maybe you'll like it in the future. :)",2017-12-15 15:51:29,1
10156090174713701_10156094910368701,91290503700_10156090174713701,10156090174713701_10156090353738701,Memento,2017-12-16 00:11:44,1
10156090174713701_10156101618648701,91290503700_10156090174713701,10156090174713701_10156090353738701,"The Prestige was my favorite. Then Momento, followed by Inception and Dunkirk. All of his movies are great, but those ones stuck out the most to me.",2017-12-18 09:37:55,0
10156090174713701_10156090367908701,91290503700_10156090174713701,,Classy!!,2017-12-14 13:54:52,0
10156090174713701_10156090387648701,91290503700_10156090174713701,,WATCHED IT MULTIPLE TIMES..... NEVER GET BORED,2017-12-14 14:02:59,11
10156090174713701_10156097416633701,91290503700_10156090174713701,10156090174713701_10156090387648701,Agree only i still don't understand it ..Its just a great movie ..kinda puts you in a dream state trying to understand i as with Interstellar..thank you  Marcio Rihass for that reminder another movie you just want so hard to grasp the understanding..Nolan makes you work for it....,2017-12-16 18:30:28,0
10156090174713701_10156090447833701,91290503700_10156090174713701,,I bet that would be awesome.,2017-12-14 14:25:25,0
10156090174713701_10156090448118701,91290503700_10156090174713701,,Great movie...outstanding score.,2017-12-14 14:25:28,0
10156090174713701_10156090523513701,91290503700_10156090174713701,,my favorite movie !!! I have the top of the movie tattooed on my hand !!!!!!,2017-12-14 14:59:59,0
10156090174713701_10156090532868701,91290503700_10156090174713701,,Tom Hane Mike Terrana We need this.,2017-12-14 15:05:01,1
10156090174713701_10156090534293701,91290503700_10156090174713701,,Yes favorite movie of all time!! That ending!!!,2017-12-14 15:05:44,1
10156090174713701_10156090854598701,91290503700_10156090174713701,10156090174713701_10156090534293701,And Hans Zimmer!!! Great directors/producers understand the necessity of having a powerful composer.,2017-12-14 17:32:01,0
10156090174713701_10156090537638701,91290503700_10156090174713701,,Steve 👍🏼 brauch ma,2017-12-14 15:07:30,0
10156090174713701_10156090553148701,91290503700_10156090174713701,,The Nolan Brothers do not make sequels. They have stated this many times.,2017-12-14 15:15:37,3
10156090174713701_10156090572373701,91290503700_10156090174713701,10156090174713701_10156090553148701,"Which is odd since Chris made 3 batman movies. Wonder why Interstellar had a sequel hook too, since Johnathan originally intended to have Cooper not survive at the end thus making a sequel far less possible.",2017-12-14 15:25:12,0
10156090174713701_10156090580758701,91290503700_10156090174713701,10156090174713701_10156090553148701,The dark knight trilogy is completely different. These are stories that completed Bruce Waynes transition from boy to man from man to batman. The DC universe is a complex range of stories with many alternate universe's. Batman story simply could not be told in one movie . Kind of like the Lord of the ring's trilogy.,2017-12-14 15:29:12,2
10156090174713701_10156090628028701,91290503700_10156090174713701,10156090174713701_10156090553148701,This is why the inception crew should be on to the next client...there is more to steal from some really mentally crazy high profile people,2017-12-14 15:51:23,0
10156090174713701_10156090567798701,91290503700_10156090174713701,,"My theory on the film has always been Cobb's still dreaming from the moment he goes to Yousef's lab after testing the heavy sedative. It's the only time in the film Cobb does not get to spin his totem completely to see if he is still in the dream since Saito interrupts him. From that point on he keeps going deeper and deeper. When he does finally wake up in real life he will be back at the planning stage of the Inception job. (I smell a sequel) Cobb's kids also support my theory. In the beginning when he hears his children on the phone, their voices are a lot older than how we see them throughout the film as his projections. (His projections are the same young kids that are at the end of the film, wearing the exact same clothes). You can also see in the credits there were two sets of kids playing Cobb's children at different ages. Why would that be if we see the same children throughout the movie ? I've heard the wedding ring theory but still always go back to that scene waking up from the sedative and that totem not fully spinning. Anyone else agree ?",2017-12-14 15:23:14,9
10156090174713701_10156090696248701,91290503700_10156090174713701,10156090174713701_10156090567798701,"Nolan explained it since awhile : Cobb's team can't bear anymore with his unefficiency at work, so, knowing he's depressed since his wife suicide, they try to cure him so he accepts her death and free himself of remorse.

The whole movie is a "" break the mourning "" therapy for Cobb. 

The end",2017-12-14 16:28:22,0
10156090174713701_10156090977618701,91290503700_10156090174713701,10156090174713701_10156090567798701,"Look carefully, and you'll see they're not wearing the same clothes at all.",2017-12-14 18:19:50,0
10156090174713701_10156091211758701,91290503700_10156090174713701,10156090174713701_10156090567798701,"Manu Laroche has it dead on!
That's also why the the result of whether or not the top stops spinning at the end isn't shown. 

It wasn't about whether or not Cobb was in a dream, it was about letting go of the idea that he has control over it.

Cobb walked away without even bothering to glance at the top when he heard his kids voices, hence the final transformation was made for him to finally stop caring about the ""dream world"".",2017-12-14 20:20:25,0
10156090174713701_10156092363133701,91290503700_10156090174713701,10156090174713701_10156090567798701,"Kyle Johnson was part of a collaboration for a book about how the movie and philosophy go hand in hand, and talked at google about the same thing. Very fascinating stuff. Video: https://www.youtube.com/watch?v=ginQNMiRu2w [[VIDEO_SHARE_YOUTUBE]]",2017-12-15 07:15:46,1
10156090174713701_10156103426213701,91290503700_10156090174713701,10156090174713701_10156090567798701,"http://www.collegehumor.com/video/6247523/inception-ending-extended

I don't know this pretty much sums it up. Lol.",2017-12-18 22:07:16,0
10156090174713701_10156090568753701,91290503700_10156090174713701,,https://goo.gl/images/cktj8K [[SHARE]],2017-12-14 15:23:43,0
10156090174713701_10156090587768701,91290503700_10156090174713701,,Inception 2 ?,2017-12-14 15:32:17,0
10156090174713701_10156090601018701,91290503700_10156090174713701,,Nor riendere ner.... 🎵🎵🎵,2017-12-14 15:38:19,0
10156090174713701_10156090624858701,91290503700_10156090174713701,,Still waiting for inception  next movie.  There are other things to steal from some really mentally F@cked up people,2017-12-14 15:49:44,1
10156090174713701_10156090648393701,91290503700_10156090174713701,10156090174713701_10156090624858701,"In English, please?",2017-12-14 16:03:12,3
10156090174713701_10156091505628701,91290503700_10156090174713701,10156090174713701_10156090624858701,It doesn't even have to be English as long as it's in a language that makes sense.,2017-12-14 23:27:09,1
10156090174713701_10156093018733701,91290503700_10156090174713701,10156090174713701_10156090624858701,"Sorry, I was texting when I wasn't suppose to.",2017-12-15 10:46:20,0
10156090174713701_10156090634728701,91290503700_10156090174713701,,Dileep,2017-12-14 15:54:51,0
10156090174713701_10156091084888701,91290503700_10156090174713701,10156090174713701_10156090634728701,I know that dude!!,2017-12-14 19:17:50,1
10156090174713701_10156090640263701,91290503700_10156090174713701,,People mistake me for Tom Hardy all the time. For goodness sake!,2017-12-14 15:58:38,0
10156090174713701_10156090641383701,91290503700_10156090174713701,,A second part will make no sense. The story is fine as it is,2017-12-14 15:59:19,0
10156090174713701_10156090662443701,91290503700_10156090174713701,10156090174713701_10156090641383701,This was just a single job. They could easily do sequels. Won't happen though.,2017-12-14 16:10:38,1
10156090174713701_10156090660418701,91290503700_10156090174713701,,"""lifelike color""? As opposed to ""deathlike color""?",2017-12-14 16:09:38,0
10156090174713701_10156091466788701,91290503700_10156090174713701,10156090174713701_10156090660418701,Gotta watch Bates Motel for that.,2017-12-14 23:02:30,1
10156090174713701_10156090668143701,91290503700_10156090174713701,,Breathtaking....  One of the best movie 😍,2017-12-14 16:13:41,0
10156090174713701_10156090713198701,91290503700_10156090174713701,,Derek,2017-12-14 16:37:02,0
10156090174713701_10156090761218701,91290503700_10156090174713701,,Only one of the best films ever made.,2017-12-14 17:01:47,1
10156090174713701_10156090835278701,91290503700_10156090174713701,,What about netflix?,2017-12-14 17:26:58,0
10156090174713701_10156090881168701,91290503700_10156090174713701,,Aaron Martin If I buy this can I come over and watch it on your TV? 😂😂,2017-12-14 17:40:26,2
10156090174713701_10156090978658701,91290503700_10156090174713701,10156090174713701_10156090881168701,Ye,2017-12-14 18:20:19,1
10156090174713701_10156090979743701,91290503700_10156090174713701,,"First on my list, just before The Matrix and Jurassik Park...",2017-12-14 18:21:03,0
10156090174713701_10156090980553701,91290503700_10156090174713701,,MURRRRPH,2017-12-14 18:21:35,0
10156090174713701_10156091009773701,91290503700_10156090174713701,,Great movie!,2017-12-14 18:39:12,0
10156090174713701_10156091076168701,91290503700_10156090174713701,,Sssssss   buenisisima pelicula,2017-12-14 19:10:09,0
10156090174713701_10156091084883701,91290503700_10156090174713701,,I am convinced that Cobb is still dreaming at the moment he has seen his children for so long time because the turning spinning top never end to spin.,2017-12-14 19:17:49,1
10156090174713701_10156091116908701,91290503700_10156090174713701,,Sequel!!,2017-12-14 19:34:32,0
10156090174713701_10156091225003701,91290503700_10156090174713701,,This isn't just Nolan's best work but also Hans Zimmer's. And that's saying a lot considering they both worked on the Dark Knight series and Zimmer did Spirit: Stallion of the Cimarron.,2017-12-14 20:28:55,6
10156090174713701_10156095814593701,91290503700_10156090174713701,10156090174713701_10156091225003701,You left out Interstellar!,2017-12-16 08:41:21,0
10156090174713701_10156100366418701,91290503700_10156090174713701,10156090174713701_10156091225003701,Agreed. This soundtrack is powerful.,2017-12-17 21:02:27,1
10156090174713701_10156100367848701,91290503700_10156090174713701,10156090174713701_10156091225003701,Mark Skermer Had to cut the list off somewhere. There's actually a lot more I could have added. ;),2017-12-17 21:03:08,0
10156090174713701_10156091247843701,91290503700_10156090174713701,,This would be awesome Dean Hoffmann,2017-12-14 20:43:27,0
10156090174713701_10156091252143701,91290503700_10156090174713701,10156090174713701_10156091247843701,Must has,2017-12-14 20:46:11,1
10156090174713701_10156091285078701,91290503700_10156090174713701,,[[ANIMATED_IMAGE_SHARE]],2017-12-14 21:09:41,1
10156090174713701_10156091304988701,91290503700_10156090174713701,,one of my best movies  ever after interstellar,2017-12-14 21:22:15,0
10156090174713701_10156092323433701,91290503700_10156090174713701,10156090174713701_10156091304988701,الله يرحم الوالدين بعد على الانجليزية,2017-12-15 06:58:55,1
10156090174713701_10156092324338701,91290503700_10156090174713701,10156090174713701_10156091304988701,😅😅😅😅,2017-12-15 06:59:28,0
10156090174713701_10156091446513701,91290503700_10156090174713701,,Julianne,2017-12-14 22:50:26,0
10156090174713701_10156091832093701,91290503700_10156090174713701,10156090174713701_10156091446513701,Yes yes i know 😋,2017-12-15 02:22:52,0
10156090174713701_10156091840408701,91290503700_10156090174713701,10156090174713701_10156091446513701,"Actually, no, you dont",2017-12-15 02:29:27,0
10156090174713701_10156092035323701,91290503700_10156090174713701,10156090174713701_10156091446513701,Perhaps some day i shall lol,2017-12-15 04:14:43,0
10156090174713701_10156091507838701,91290503700_10156090174713701,,"Great movie apart from that annoying pipsqueak Page. Can you erase her out of it, replace her with a decent actor and re-issue?",2017-12-14 23:29:10,0
10156090174713701_10156100202743701,91290503700_10156090174713701,10156090174713701_10156091507838701,"She's there for a very good reason. She's a fish out of water character. As Cobb explains something to her, he also explains it to the audience. When you have a movie with so many sci-fi concepts, you need a character like that the audience can relate to in order to explain the story.",2017-12-17 19:37:05,0
10156090174713701_10156100208408701,91290503700_10156090174713701,10156090174713701_10156091507838701,"Mark Lohrum I'm not talking about the character-i made this clear before. I'm talking about the ""actor"" playing the character-not only is this Page thing a bad actor, but she does you ear damage with her annoying high pitched voice. They should get a female lead who can for 1/Act and 2/be able to speak properly without doing people permanent hearing damage.",2017-12-17 19:41:36,0
10156090174713701_10156100370913701,91290503700_10156090174713701,10156090174713701_10156091507838701,Wow. I've seen this movie a bunch and my hearing is fine.,2017-12-17 21:04:30,0
10156090174713701_10156100373688701,91290503700_10156090174713701,10156090174713701_10156091507838701,You probably aren't too bright.,2017-12-17 21:06:08,0
10156090174713701_10156101596268701,91290503700_10156090174713701,10156090174713701_10156091507838701,"You must have sensitive ear then, because at the time Ellen Page was one of the most sought after actresses. She's gone on to star in some really great indie films since.

Also, can we talk about how stupid YOU sound? Can't take an opinion other than your own, so you insult someone. Either that, or your just a troll, and judging by your Facebook, I believe it.",2017-12-18 09:32:22,0
10156090174713701_10156101602258701,91290503700_10156090174713701,10156090174713701_10156091507838701,Jarrett Riley Gates So wounding. I'll leave you to cry yourself to sleep.,2017-12-18 09:33:59,0
10156090174713701_10156091535208701,91290503700_10156090174713701,,Poz Crunden-Smith,2017-12-14 23:49:43,1
10156090174713701_10156091598128701,91290503700_10156090174713701,,No HDR version yet?,2017-12-15 00:39:31,0
10156090174713701_10156091783358701,91290503700_10156090174713701,,Arvindh Kumar Muthuraj,2017-12-15 01:53:17,1
10156090174713701_10156091819768701,91290503700_10156090174713701,,iTunes 4K?,2017-12-15 02:14:02,0
10156090174713701_10156091906363701,91290503700_10156090174713701,,Mishutirus Mkkian,2017-12-15 03:08:30,0
10156090174713701_10156092322178701,91290503700_10156090174713701,,Love this picture ☺️☺️☺️,2017-12-15 06:58:04,0
10156090174713701_10156092330698701,91290503700_10156090174713701,,Greatest movie of all time...,2017-12-15 07:02:44,0
10156090174713701_10156092355498701,91290503700_10156090174713701,,"Coincidence...  maybe yes, maybe not.",2017-12-15 07:12:24,0
10156090174713701_10156092368343701,91290503700_10156090174713701,,"I mentioned it in a reply, but I'll put it here as well. Kyle Johnson spoke at Google about this movie and how it goes hand in hand with philosophy and some of the theories behind the movie. I haven't picked up the book as of yet, but here is the video if anyone is interested: https://www.youtube.com/watch?v=ginQNMiRu2w [[VIDEO_SHARE_YOUTUBE]]",2017-12-15 07:18:05,0
10156090174713701_10156092374933701,91290503700_10156090174713701,,"Amit Chosen, Nicolas Bernier, Simon Heilporn temps d'acheter une 4K",2017-12-15 07:20:39,0
10156090174713701_10156092784878701,91290503700_10156090174713701,,Loveeee this movie!,2017-12-15 09:44:54,0
10156090174713701_10156093135998701,91290503700_10156090174713701,,Great Movie by Nolan...,2017-12-15 11:25:02,0
10156090174713701_10156093156323701,91290503700_10156090174713701,,BWWWAAAA now in 4k,2017-12-15 11:32:35,0
10156090174713701_10156093325548701,91290503700_10156090174713701,,Thnku for the amazing suprise... :D,2017-12-15 12:21:48,0
10156090174713701_10156093486968701,91290503700_10156090174713701,,Masterpiece,2017-12-15 13:27:31,0
10156090174713701_10156093926328701,91290503700_10156090174713701,,Chris & Leo- megacool collaboration!!!,2017-12-15 16:12:18,0
10156090174713701_10156094159118701,91290503700_10156090174713701,,Ahmed Mahdi 😍😍😍,2017-12-15 17:39:42,0
10156090174713701_10156094659813701,91290503700_10156090174713701,,"I just wonder if they were actually all together at the photo shoot.  Or, is is a picture edited by putting together different images? In any case, the film is one of my best pictures.",2017-12-15 21:39:05,0
10156090174713701_10156097188553701,91290503700_10156090174713701,10156090174713701_10156094659813701,there exist behind the scenes photos from that day so i believe they were all there :),2017-12-16 17:13:27,1
10156090174713701_10156094967648701,91290503700_10156090174713701,,[[ANIMATED_IMAGE_SHARE]],2017-12-16 00:57:48,0
10156090174713701_10156094967913701,91290503700_10156090174713701,,[[ANIMATED_IMAGE_SHARE]],2017-12-16 00:57:59,0
10156090174713701_10156095171068701,91290503700_10156090174713701,,There is a lot of stories to develop out of inception...... please give us 2....,2017-12-16 01:54:04,0
10156090174713701_10156095815458701,91290503700_10156090174713701,,Great photo!,2017-12-16 08:41:45,0
10156090174713701_10156101097993701,91290503700_10156090174713701,,I like you Inception movie,2017-12-18 05:08:20,0
10156090174713701_10156101101223701,91290503700_10156090174713701,,I need Leonardo Dicaprio in Inception chapter movie,2017-12-18 05:10:24,0
10156090174713701_10156101101358701,91290503700_10156090174713701,,[[STICKER]],2017-12-18 05:10:32,0
10156090174713701_10156102064153701,91290503700_10156090174713701,,Every time I watch it!it's like I'm seeing it for the first time!,2017-12-18 12:37:39,0
10156090174713701_10156106352288701,91290503700_10156090174713701,,"O sonho dentro de um sonho, dentro de outro sonho, que está em outro sonho... 💤",2017-12-19 22:50:28,1
10156090174713701_10156215837153701,91290503700_10156090174713701,,"12 monos, 12 monkeys",2018-01-26 19:01:41,0
10156090174713701_10156215869433701,91290503700_10156090174713701,,"The live only better verter what this, stellar",2018-01-26 19:12:23,0
10156090174713701_10156355012098701,91290503700_10156090174713701,,"That ending still confuses me, is he in dream or reality?",2018-03-12 13:19:42,0
10156090174713701_10156446450498701,91290503700_10156090174713701,,An interesting book that explains inception . Click here. http://a.co/8EnSBgO [[SHARE]],2018-04-11 06:44:51,0
10156084662418701_10156084682613701,91290503700_10156084662418701,,[[ANIMATED_IMAGE_SHARE]],2017-12-12 12:33:06,0
10156084662418701_10156084685013701,91290503700_10156084662418701,10156084662418701_10156084682613701,Dime Michelle Castro cuando es k te dignaras a ver esta hombra maestra del cine eeeee..tu cres k esto es relajo coño eata vaina es personal carajo 😡,2017-12-12 12:34:33,0
10156084662418701_10156084830478701,91290503700_10156084662418701,10156084662418701_10156084682613701,😂 algun dia,2017-12-12 13:51:04,0
10156084662418701_10156084697348701,91290503700_10156084662418701,,Anna Lrn en vria si un jour il repasse au ciné on y va ?,2017-12-12 12:41:15,1
10156084662418701_10156088202198701,91290503700_10156084662418701,10156084662418701_10156084697348701,Grave,2017-12-13 17:49:17,0
10156084662418701_10156084716403701,91290503700_10156084662418701,,what we really want is a second movie🤔,2017-12-12 12:52:21,6
10156084662418701_10156084800318701,91290503700_10156084662418701,10156084662418701_10156084716403701,"no, we don't, masterpieces don't need anything",2017-12-12 13:34:43,6
10156084662418701_10156084802833701,91290503700_10156084662418701,10156084662418701_10156084716403701,that is only your opinion we need a sequence because we didnt know if he stay in the dreem or was reality !! the ending was not closed !! :) and this is a nice argue !! ;),2017-12-12 13:35:57,0
10156084662418701_10156084919168701,91290503700_10156084662418701,10156084662418701_10156084716403701,I'd happily see a sequel if it was a completely new story with new actors and characters nothing like the first other than the actual concept of inception but different people and different motives could be interesting,2017-12-12 14:34:35,0
10156084662418701_10156084988743701,91290503700_10156084662418701,10156084662418701_10156084716403701,[[ANIMATED_IMAGE_SHARE]],2017-12-12 15:10:58,2
10156084662418701_10156085164673701,91290503700_10156084662418701,10156084662418701_10156084716403701,That's actually the point of the ending though..that he (cobb) didn't care anymore whether it was real or not. Which is why he didnt wait for the top like he normally did. He was choosing to be happy. And the top wobbled anyway.,2017-12-12 16:45:05,6
10156084662418701_10156085403018701,91290503700_10156084662418701,10156084662418701_10156084716403701,"Ana Silva the whole point of the ending was the be ambiguous and for the watcher to make their own conclusions. A sequel would 100% ruin the first movie, regardless of what your opinion might be",2017-12-12 18:02:47,2
10156084662418701_10156085690938701,91290503700_10156084662418701,10156084662418701_10156084716403701,"If it's your opinion then why do you say ''we''? Besides Nolan doesn't like sequels, The Dark Knight trilogy was the only exception",2017-12-12 20:40:28,1
10156084662418701_10156086428843701,91290503700_10156084662418701,10156084662418701_10156084716403701,"i think you did not get the movie at all asking for a ""sequence"" lol because of the ending",2017-12-13 03:57:08,1
10156084662418701_10156086483888701,91290503700_10156084662418701,10156084662418701_10156084716403701,Im a fan of Batman V superman !!! so deal with my opinion or not i will not change it !! i didnt like the ending !! Your acceptance inst my concern !!! so ... this movie should had a sequence !! :),2017-12-13 04:33:37,0
10156084662418701_10156084717133701,91290503700_10156084662418701,,Wants to see this and insteller again and again,2017-12-12 12:52:49,1
10156084662418701_10156084717653701,91290503700_10156084662418701,,The best movie ever.,2017-12-12 12:53:08,0
10156084662418701_10156084720748701,91290503700_10156084662418701,,Jacob Jensen - det må næsten os snart være tid til at gense den !,2017-12-12 12:55:21,1
10156084662418701_10156084723233701,91290503700_10156084662418701,,Yes <3,2017-12-12 12:56:55,0
10156084662418701_10156084724428701,91290503700_10156084662418701,,[[STICKER]],2017-12-12 12:57:42,0
10156084662418701_10156084780463701,91290503700_10156084662418701,,Diego Vargas,2017-12-12 13:26:18,0
10156084662418701_10156084790503701,91290503700_10156084662418701,,MURRRRPH,2017-12-12 13:30:23,0
10156084662418701_10156084802943701,91290503700_10156084662418701,10156084662418701_10156084790503701,you clearly have confused some movies ........,2017-12-12 13:36:00,0
10156084662418701_10156084837683701,91290503700_10156084662418701,10156084662418701_10156084790503701,interception in 4k,2017-12-12 13:55:08,0
10156084662418701_10156084841688701,91290503700_10156084662418701,10156084662418701_10156084790503701,https://i.imgur.com/n4RkUe4.png [[IMAGE_SHARE]],2017-12-12 13:57:10,0
10156084662418701_10156084875453701,91290503700_10156084662418701,,Will this be available on a digital platform or solely on a disc?,2017-12-12 14:12:47,1
10156084662418701_10156084944403701,91290503700_10156084662418701,,"""Inception"" is the best movie in Nolan's career.So cool.",2017-12-12 14:49:23,1
10156084662418701_10156084948873701,91290503700_10156084662418701,,What I'd like to know is if this was just up scaled to 4k or if it was filmed in 4k originally,2017-12-12 14:52:08,0
10156084662418701_10156084965758701,91290503700_10156084662418701,10156084662418701_10156084948873701,Nolan films on analog film which can be scanned at nearly arbitrary resolutions. So this is not upscaled.,2017-12-12 15:00:06,0
10156084662418701_10156085007578701,91290503700_10156084662418701,10156084662418701_10156084948873701,It was shot on 35mm film which equals 5K. Thanks to Mr Nolan for being a film purist.,2017-12-12 15:21:09,0
10156084662418701_10156085110758701,91290503700_10156084662418701,10156084662418701_10156084948873701,Awesome!!,2017-12-12 16:16:37,0
10156084662418701_10156084979508701,91290503700_10156084662418701,,"I am obsessed with this movie!! I have watched so many many times and it never gets old!! The Nolan Brothers are AMAZING The Prestige is another masterpiece with such a brilliant story.
But nothing will ever come close to Inception. I don't want a sequel. It would never be as good as the first.",2017-12-12 15:06:49,8
